title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Not terrible but not transparent,2.0,"Jan 6, 2022","offers covid sick pay, pretty good health insurance,","the benefits provided to corporate staff are excellent and very holistic while the same benefits are not available to residential staff. also this is not made very clear when being offered employment. corporate staff get ""rest & recharge"" time which allows them to take sick/personal time as needed while all other staff must accrue time which forces staff to come to work when sick (unless it's actually covid) and does not support staff wellness especially mental wellness during the most stressful time in recent human history.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Excellent employer!,5.0,"May 17, 2022","I joined almost ten years ago and have been able to grow my career with this company. They foster an environment that grows employee skillsets from within for future career growth, and I've seen colleague after colleague be able to move up here over the past few years. We're experiencing rapid growth, so there seem to be new opportunities to advance regularly. Very optimistic about the future here! Great benefits, great time off package, very low insurance copays, competitive pay (above average, in my opinion), diverse culture, and a company that seems to truly value each employee. Extremely supportive upper management. Probably the best company culture I have ever worked in.",- Short staffing can be a challenge when we have to operate with less than a full staff. Rapid growth has created a lot of openings that don't seem to get filled fast enough in this economy.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Leasing Consultant,3.0,"Nov 1, 2018","Every person I’ve met and worked with is great. The environment is great. I had no prior experience in this industry, and I believe this has been a great way to get my foot in the door.",ultant,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Project accountant,2.0,"May 30, 2018",Generous PTO. Friendly coworkers. Leader in the dc metro RE industry.,Very stressful and competitive in accounting department. This competition is unnecessary in my opinion and leads to drama sometimes. But CAO seems to promote this trend. Very high turnover since the merger. Basically farewell happy hour every two weeks. And no award for the hardworking. Lack a growing space in the company. Management rather pay 10k more to use a consultant than promoting someone from inside. one day a week working from home policy is a jk. Very stingy on compensation.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Hostile Work environment,1.0,"Apr 20, 2022",good benefits. COVID regulations are ok. Bonuses are nice.,"High turnover meaning job responsibilities overlap. favoritism is real, meaning that management won't take you serious when you are being treated badly by other employers. You will see that HR may respond to this review stating that employers are encouraged to contact when in fact we are actually shushed away by ""warnings"" so if you speak up against abuse you will be reprimanded instead. Pay is not worth it for the treatment you get here. The job itself is very overwhelming because they expect you to do your job while doing the job of others (in this case management) In my time here, I had seen two employers had breakdowns and walk out the job. When you mention this to management all they say is ""okay"" and then side with the abuser. It's important to build paper-trail if you want to work for this company.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
High Recommend!,5.0,"Mar 15, 2022",JBGS promotes a high level of work/life balance. They encourage their employees to take much needed time off while still meeting goals and deadlines. JBGS is one of the few or maybe even the only property management company to offer unlimited PTO to their corporate employees as well as a flexible schedule of 3 days in the office and 2 days of telework each week. I feel like JBGS leadership really listens to your feedback and takes it seriously. I really enjoying knowing that I am contributing to the overall great good of the organization.,Don't have any serious cons in my overall personal experience in my 2.5 years with the company.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Fantastic Entry-Level Job,5.0,"Aug 25, 2020","Corporate has an awesome atmosphere, everyone is motivated, energetic, and ambitious. Great learning opportunities, and obvious room for growth/promotion since the company is rapidly growing/expanding. Coming from a company with a weak HR department, it's also refreshing to see that HR is responsive/actively reaches out to ensure that your transition is going well (for example, they have sent everyone 2 gift-baskets in the last 2 months during WFH!) Benefits/pay are also wonderful. Stock discount/401K matching is competitive, and healthcare/dental/vision is very affordable. Tuition reimbursement is also one of the highest in DC, plus the new office is unbelievable. Note to individuals considering JBG Smith: please remember that many of these reviews are from property staff, not from corporate staff. Not to discount property staff's experiences working for JBG Smith, but the corporate work experience is obviously going to be different than the property staff work experience. I almost didn't accept my position because of some of the comments posted on Glassdoor, but a few months in, I'm so glad I accepted my offer.","So far there hasn't been a lot of company social events, but of course, we're in the middle of COVID-19. Supposedly there's an annual booze cruise in October, but I'm guessing that is cancelled due to the pandemic. Either way, it could be nice if the company offered smaller virtual social events to get to know fellow co-workers/individuals in different departments since we aren't returning to the office until Spring. The only real ""con"" is that unlike other major REITS in the DC area (Avalon Bay Communities, etc.), JBG Smith does not offer an employee rent discount on company owned properties (but I can also see why so this isn't a real con and more of a wish). That said, with DC housing prices skyrocketing, I could easily see myself jumping to a REIT that offers such a program in the future if such an opportunity arose (just since rent is so expensive/huge part of any person living in DC's budget)",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Company!,5.0,"Mar 28, 2022",Innovation and expansion are the name of the game with JBGS! Lots of opportunity for growth if you are successful in your role because of this. The company focuses heavily on customer service excellence to be an industry leader. They are also very generous with paid time off.,"Recruiting for all of the opportunities has been challenging the past few years. Much of this is likely pandemic-related, but not sure what efforts have been made internally to alter recruitment strategies in the new climate. This has lead to some properties being short-staffed for extended periods. With much more in the pipeline hopefully there is focus on this.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Major Upset After JBG/Vornado Merge,3.0,"Feb 8, 2018",Keeping the same benefits as JBG,"Vornado upper management making unnecessary policy changes that make the job more difficult and frustrating. As a former JBG employee we were once independent and self sufficient, now we're being controlled as well as confused by the lack of communication and plain ignorance for what we were once and still are capable of achieving.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great company to work for!,5.0,"Jan 14, 2022","This is my first full-time job out of college and I love working here! The employees are friendly, approachable, and always willing to help and be a resource. The company culture here is incredible! They really value your work/life balance, training, and growth.","Not a company con, but Covid-19 has affected all workplaces. JBG Smith has taken numerous measures to ensure the health and well-being of its staff. With work from home days, on-site company testing, free access to the Calm app, and constant email updates on the ever-changing Covid-19 mandates, I can tell that the company really cares about its employees physical and mental health.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
