title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great Place to Work Your Butt Off,5.0,"Jan 11, 2019","incredible benefits and perks like lunches, holidays and summer half-day fridays. The executive team seems to care about employees quality of life.","When you take time off, even PTO, people seem to look down on you so you never actually get out. Lots of politics.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Would not recommend,3.0,"Jan 28, 2022",High profile projects Free lunch Beautiful offices,Limited growth opportunities Demanding senior management Constant leadership changes Diversity= promoting white women No work life balance,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Groundbreaking Company,5.0,"Aug 30, 2022",Overall an amazing and successful company to work for. Proud to represent HPP!,None! I love this company.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Reputable Company,3.0,"Jan 17, 2022",Decent company very reputable in their Industry. Generally everyone is very nice a decent group of people to work with.,"Many employees have been with the firm awhile. Very old school ""clique"" type vibe. Technology is very dated and management and employees are not very open to change.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Toxic Work Environment,1.0,"Mar 16, 2022","Free lunches, decent pay & beautiful office.","Very little work training, toxic work environment, borderline verbal & emotional abuse from management, insulting gossip, employees fraternizing (sometimes sexual), patronizing behavior, combative communication, management was unapproachable and unwelcoming.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great work environment,4.0,"Jul 5, 2022",Company really looks for ways to provide excellent customer service (outside and inside). Overall company cares about employees well being.,Depending on the department the career opportunity can take years if any.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Tense Work Environment,2.0,"Jan 24, 2023","Work itself is not difficult, there's lots of free food, and interacting with tenants is satisfying",The property management director is a micromanager,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Buyer beware (Toxic Environment)......unless you are Arden/GE legacy,1.0,"May 15, 2017","Lots of perks, amazing facility, free lunches and breakfast on Fridays.","Advancement is based on who you know, not merit based. Toxic environment, where back-stabbing is the norm (mostly from middle-management). Lack of accountability, and throwing people under the bus .....is too common.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Awesome!,5.0,"Nov 24, 2016","Everyone is kind and pleasant, free breakfast and lunch, well-stocked kitchen, generous raffle prizes on Christmas Party,",lots of reports that sometimes you can't even get out to your property,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"Strong, Rapidly Growing Company",4.0,"Jun 25, 2019","Great people, strong market niche, rapid business platform growth","Limited career growth opportunities; existing business platform, while growing, is limited in size which in turn limits opportunities for advancement","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Review,5.0,"Apr 23, 2018",Great culture and great advancement opportunities for entry level applicants.,Limited advancement past Senior Manager. Communication can be limited vertically and between departments.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Assistant,4.0,"Mar 11, 2018",Good benefits. Free lunch/snacks. Most people treated you nicely and worked hard.,"Corporate culture, make sure it's the right vibe for you.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Good company,3.0,"Feb 9, 2021","Free lunch, snazzy buildings, opportunities for growth","Management is a struggle, I’ve watched a lot of bullying go down as a result of their high standards","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
You're Family,5.0,"Feb 12, 2018","You are treated as family, you have s great team of people you work with, management takes very good care of their employees, and great benefits.",None that I can think of.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great place to start CRE,5.0,"Sep 1, 2022",A lot of emphasis on networking and company initiatives.,Management sometimes goes by the book on certain initiatives and it sometimes results in less flexibility in the workplace.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Cool Company,4.0,"Dec 16, 2019","Good pay, daily catered lunch and breakfast on Fridays, Summer Fridays early dismissal, impressive office space, good group of people","Lack of schedule flexibility, no real structure and ever-changing guidelines","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Nice place to work with some corks,3.0,"Jun 2, 2022","Pays well, Good benefits, Corporate office offers nice meals and snacks.","Tense environment, boys club feel, good to know upper management","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
