title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Good,4.0,"Sep 5, 2023",Good place nice group of people to work with,Nothing so far that I can see,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extra Space,5.0,"Sep 14, 2023",Easy and low stress job,Involves heavy lifting at times,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Unbelievably Amazing,5.0,"May 2, 2023","ESS knows how to pick their employees, it is an amazing work environment. EVERYONE you work with is amazing from District Managers to Assistants. Our work stops when we leave to go home. The way ESS treats us makes us want to work harder. We receive recognition as well as respect. Thank you ESS for making this the best place to work!!",Vacation time is earned per paycheck,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Choice for Me,5.0,"Aug 16, 2023","work/personal life balance, multiple locations, close to home, insurance","Work outside also, so weather can play a role into your day.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work and grow in my career!,5.0,"Jul 21, 2023",Great opportunities and move ups for those who deserve to exceed and want to move forward in the company.,Cleaning units outside in the heat or cold.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to Work,5.0,"Mar 27, 2023","Great starting pay compared to the market, strong middle and senior leadership that truly cares about their employees. Ethical company with great internal promotion opportunities. Requires self-management skills as there is much autonomy in this role, working alone most of the day, which may not be for everyone. Great benefits, too.","The work can be highly repetitive, lacks diversity of responsibilities, but that's not really a con, just something to note.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
The working environment,5.0,"Jun 3, 2023","The company is very diverse Adequate training is given by DM to carry out daily task we are professionally attire Benefits is given such as 401k, vision, dental, health","Most likely to work alone Some store opens on Sundays, therefore we have to work on weekends","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Be prepared for physically demanding work,4.0,"Mar 3, 2023","Great company to work for, great culture. I was a customer for 5 years before starting work here. Company is great.","Very physically demanding, exceptionally high expectations when it comes to cleaning. Pay should be much higher for the amount of work involved.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Jul 31, 2023","Great work-life balance, good teammates, fulfilling work, career growth, clear goals and expectations",Compensation could be improved a bit,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place,5.0,"Sep 12, 2023",Easy to do this work,Always by yourself at location,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Caring,5.0,"May 18, 2023",Extra Space Storage do really appreciate their employees and care about them. There's always opportunity for growth. You just have to want it!,The pay is not enough to live off of. Extra Space needs to pay their employee more money. Make healh insurance more affordable,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Its always about the people!,5.0,"Aug 31, 2023","Great values, people-oriented, development, opportunities, hours.",I have no cons to share,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
AWESOME PLACE TO WORK,5.0,"Jun 1, 2023","Great hours, great leadership, awesome bonus structure.",Dealing with the public isn't easy but we make it work.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to Work!,5.0,"Aug 15, 2023","Flexible schedule, great teamwork, fun work atmosphere",Need more staff to covertores,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Yes! I like it here!,5.0,"Mar 17, 2023",This job will recognize your talents to become a leader and allow you to explore those opportunities. The Team Player is valued here at Extra Space. You will always have encouragement from your peers. You have a chance to help many people from all over the world.,You might have to get used to working outside if it is hot or freezing cold out. You will have to monitor your chance to get outdoor work done during the seasons.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Fantastic company,5.0,"Jul 13, 2023",Great benefits and wonderful work life balance. The company listens to feedback and makes changes where needed. They do promote from within.,There are times when you work alone,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Awesome place to work,5.0,"Jul 31, 2023",Great company to work for with wonderful upper management support,Sometimes boring work or tedious,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Storage Facility In Town,5.0,"Jul 31, 2023","Very clean, has climate control and outside spaces.",Small bonuses for employees working full time.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great work life balance,5.0,"Aug 9, 2023",-nice community of people -understanding -learn new skills -lots of opportunity for growth,-slow paced environment -lots of computer work,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
A dream job that I have been waiting all my life for.,5.0,"Mar 27, 2023",Supervisors are very helpful and care about you as a person. Everyone I work with is very positive and willing to help you. The company overall is concerned about each of the employees. The company provides an atmosphere where you can grow and advance both personally and professionally.,None that I seen at this time.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
New employee very happy,5.0,"Aug 25, 2023",Looks like a great job so far,"None as yet, hopefun/ally none","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
The Walmart of Storage,1.0,"Apr 25, 2023",Sometimes managers let me handle emergencies without taking my PTO.,"* Senior management retaliated when I reported a data breach. Management ordered me to not rock the boat and gave me an official reprimand. They then subsequently swept the whole data breach under the rug by saying it didn't exist, despite all the provided evidence. * I worked here with my wife. She suddenly ended up in urgent care and then the emergency room. She kept in constant contact with her manager to let her know. She was a hard, dedicated worker up to this point. She was fired the next day for ""job abandonment"". I know her emergency contact was never even contacted, which is protocol, because I am her emergency contact. * I asked about how to promote to a new role doing UX work. My manager asked me to gather info and we could talk about it. I gathered info and gave it to the manager. After 5 months and several dozen reminders, my manager told me that because ""times are tough"" I just needed to ""keep my head down and we could discuss in a year"". ......yeah. * Management constantly swooped in on teammates, Seagull style, to make immediate changes and decisions without discussing literally anything with anyone that would be impacted. * I have been in meeting where Senior management casually refers to their retail workers as ""rabid, wild animals"".","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Training,5.0,"Aug 16, 2023",I feel I am part of a team that is willing to help,Making decision that comes to customer,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to Work,5.0,"Jun 2, 2023",Work/Home Balance Development Opportunities Competitive Pay Scale,"some micro managing aspects, rapid growth causes more frequent changes within corporate structure, would be nice to have more full weekends off.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Treats Employees Well,5.0,"May 4, 2023",Flexible hours Off on Sundays Work Alone,Too focused on numbers and not customers/economy Angry customers with outrageous rate increases Days off spread too far apart Pay increase not up to the economy,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Jul 31, 2023","Life and work balance, great work ethic and people are respectful and very professional.",It can be very labor intense during the summer months,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good Company,5.0,"Aug 15, 2023","I Like working with this Company, Because Team Work.",Lack of employee support & Coverage.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Company review,3.0,"Aug 17, 2023",I like different ways of helping customer.,Customers complaining about high rent increases.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
I enjoy it,5.0,"Jul 13, 2023",I like the fact it normally never the same type of day. And it is always something to do where you could never get boring.,more pay and better bonuses,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
We Are Good,5.0,"Apr 8, 2023","Word list: Foundational, Leaders, Teachers, Learners, Movers and to throw in an adjective, Supportive. I had an incident and all of those I counted on came through beyond belief,","Haven't met one yet and I'll add a couple more words because there is a five word minimum and I write poetry, even Haikus, and I think in syllables. Buy my book! Don't burn it though.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Awesome Company To Work For!,5.0,"Nov 20, 2017","I`ve been with Extra Space over five years now and have yet to have a day I didn't want to be here. Management on the divisional level and district level are amazing and always responsive when needed. They have always been willing to work with me through numerous cross country moves even when the initial solution/move was not ideal we managed to compromise and work toward the end result that was ideal. They continually offer numerous outlets to actively grow and explore your position. Being a team player also plays a large roll in making Extra Space a great place to work. We try our best to help each other out when available and it creates almost a sense of community rather just being a co-workers. Being able to call the store in your area and have them help you out with a question or issue really helps build that sense of community and strengthen our team. The company has made amazing strides over the past several years to stay ahead of the curve and remain current with the changes in times and technology. With that being said the work flow has also changed and expanded beyond the original basic facility maintenance and minor administrative work by offering us a more hands on approach to running our stores. Having these administrative tasks to look into and take care of has greatly increased my confidence as a manager and helped me grow my knowledge base in amazing ways. In all Extra Space Storage has made an amazing environment for its employees to learn, grow, and expand in our fields and continues to put forth a great deal of effort to carry this on.",Couldn't pick any if I tried!,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Awesome Company to Work For!,5.0,"Jul 21, 2023","Salary, Benefits, PTO, Bonus, Listens to employees, Hours, Promote from Within, Helpful peers.","None, none, none, none, none!!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"May 25, 2023","Hours, no late nights, get a day off during to week is great for making doctor appt or any other appt I need to make that are only open for weekdays, being able to be active and not just sit at a desk all day.",None that I can think of,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Very Helpful,5.0,"May 15, 2023",Give you plenty of training and have been there through some health issues that have come into play while working there with them. Have been very accommodating with Drs. visits and time off when needed.,"Start later in the morning around 9, meaning getting off later in the day around 6.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
No Good,2.0,"Jul 13, 2023",Not much except I get a pay check.,"Pay, raises, rude tenants, mostly outside working, working alone most the time, favoritism","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Culture of training and Development,5.0,"Mar 24, 2023",Extra Space is focused on developing and promoting from within. We work hard to help those who have a desire to continue to grow and development their skills and knowledge As a DM its one of the most gratifying parts of our job.,None I can think of.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Former employee,4.0,"May 31, 2023","Decent job, great values, fight for your raises because they go based on a percentage regardless of inflation. There is room for development so if you stick with it long enough it pays off.","Pay raises are non negotiable, it's a hard climb up the ladder but it's possible","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Dead End,3.0,"Jun 28, 2023",A simple and easy type of work,"No real room for advancement past District Team Lead, unless you make it your life's career. Most District Managers come from outside the company.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Excellance,4.0,"Apr 24, 2023","ESS treats everyone with respect and dignity. We have many opportunities to advance and learn the whole industry with many of our senior managers starting off in our stores. Here at ESS we strive to not just maintain but to lead the self storage industry thru open communication, teamwork, and innovation.","Working by yourself at times, but we can still reach out to other managers.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great work environment,5.0,"May 18, 2023","Working for Extra space I have experienced a friendly, positive environment with room to grow. The support I have received over the past 11 years has been the best part.",As with any place of employment there are challenges but not necessarily bad but more learning opportunities that help with professional growth.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extra Space the Place for a Great Career,5.0,"May 18, 2023","Family oriented, excellent benefits, great working environment, off on Sundays.","Extra Space is continuously growing so there are a lot of changes. Minor maintenance , cleaning bathrooms, mopping floors, Cleaning units after customers move out.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Excellent work-life balance with top-notch Peers and Supervisors,5.0,"Jun 27, 2023",Great Culture Amazing Peers and Supervisors Solid Financials Never cut Merrit Increases Huge Growth Potential,Not always Low Bonus Structure,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work!,5.0,"Jul 31, 2023","Steady hours, benefits like on-site living, great support structure","Working in the elements, pay could be a little better.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
4 Years and counting......,5.0,"Mar 23, 2023",The commitment to Innovation and the Customer's Experience makes my career at Extra Space Storage fulfilling. Extra Space Storage allow me to have the flexibility to spend time with my family with Paid Time Off. The Passion Extra Space Storage has to promote and develop great people is endless.,"7 different District Managers in 4 years, while I remain in the same location.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Aug 4, 2023",I enjoyed working here. Had the best district manager. Tom!,It is retail hours. Different shifts .,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
GREAT place to work!!,5.0,"May 18, 2023",-Sundays our offices are closed (well the majority of them) - Great work/life balance -We do office and outside work so you are not sitting on a desk all day,"- It is customer service, so ppl can be difficult, but it all depends on how you handle the situation","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place To Work,5.0,"Aug 15, 2023","office hours, benefits, PTO, professional, 40hrs weekly","Overtime, some days are overwhelming","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company!,5.0,"Mar 31, 2023","At the corporate level, employees are able to have a good work-life balance and career growth. Extra Space does a great job of having an inclusive workplace.","Pay and benefits are okay. There is potential career growth but pay increases are minimal. Upper management is really against remote work; depending on your team, you might be required to be in the office 4-5 days a week.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great company,5.0,"Apr 24, 2023","Extra Space Storage is a great place to work. Been with them for 27 years now. The reason I love this company, is the work ethics. The team at corporate office always listens to the employees. Its the employees that help the company grow. We are all a large family.",Staffing shortages. Need more to join the Extra Space Storage team.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to work with a wonderful work-life balance,5.0,"Jun 6, 2023",Excellent work-life balance and a culture that prioritizes employees. Opportunity to think and operate like an owner. Growing company with lots of upward opportunities.,Pay rates could be better,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Easy work low pay,4.0,"Jul 23, 2023",The job is pretty simple with good hours,The pay is low for the major cities the stores are located in.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"A great place to work, a company focused on growth",5.0,"Jun 1, 2023","great work-life balance. off on sundays, execellent advancement opportunities. a company that fosters diversity and inclusion.",I cannot think of any.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Could be a lot better,3.0,"Jun 15, 2023",Work from home opportunity is nice. The team leads are top notch.,Very difficult to earn commissions with current structure.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
They Practice What They Teach,5.0,"May 25, 2023","This is the first company I've worked for that not only care for their customers, but their employees as well. They have a wonderful support network and great benefits.",Split days off are mandatory.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Asst manager,3.0,"Aug 10, 2023",Good benefits are offered here,Pay is lacking compared to job duties,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Favoritism/Biased,1.0,"Aug 21, 2023",benefits and working solo (although can be a con also),"Lots of favoritism, biased, and DMs NOT welcoming and they have a sense of ""I'm better than you and you are replaceable.""","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Glassdoor reviews,5.0,"Jul 31, 2023",Great Work Atmosphere with plenty of opportunity to grow.,Will I notice one I let you know.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good place to work,5.0,"Mar 31, 2023","Company culture is that we all get along with each other and be friendly toward everyones difference, we not only help our customers at Extra Space but we help each other move forward as a team","Short lunch, and even shorter if its a busy store. You have to eat fast sometimes :)","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
It's a job.,3.0,"Mar 15, 2017",Easier than traditional retail. Sundays off usually. Those with below-average intellect can still do the job well as it's very repetitive. Won't starve to death with a job. Easier than planning and carrying out a bank heist. Being employed looks good on a resume. 50% discount on moving supplies.,"All sites are chronically understaffed; instead of doing anything about it the leadership team will just claim they are working on it (this is occurring in at least half a dozen major markets in the US, not simply the region I work.) Know that if you are hired as an Assistant Manager you WILL have to work at three or four different locations with your schedule changing weekly. Medical insurance is expensive. Most upper management are outsiders and only know how to run a facility in theory. Raises are minuscule. You might have your schedule changed without being notified and expected to work on your day off. No training on repairs or maintenance but they expect employees to do it regardless. Low employee morale typically caused by understaffing and being overworked. Praise goes to those who suck up to supervisors, not those who work hard (could also be listed as a pro I guess.) Tenants can occasionally be horrible, either in additude or behavior, though depends on location.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
,3.0,"Jun 21, 2023",Free apt Good benefits Freedom to go outside Balance Peaceful at times,Work Sats Pay is low You do everything Customer can make the job hell Company doesn’t really care about ya personal life,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Value,5.0,"Mar 13, 2023","My experience with Extra Space Storage have been a great experience so far, They have went out of there way to help me with the job seeing that I'm disabled. They take care of their employees, we receive bonus, uniforms an training to make your job seamless. It's been a long time to work for a company that cares. I always feel valued. Thank you Extra Space Storage for the opportunity.",Travel to different locations weekly,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Green is Great,5.0,"Apr 18, 2023",The relationships you make between sites and districts. Keeping open communication throughout the division. Sharing best practices among the teams to make the customers experience the best that it can be.,Sometimes working solo day after day.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Jul 6, 2023","The company culture, support, communication, room for advancement, work life balance.","No cons, have worked for the company for 5+ years and still love it.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Culture!,5.0,"May 2, 2023","-Candid up front culture -Celebrates Diversity in the workplace -Encourages employees to be their ""true Selves"" at work","-growing pains. Not necessarily a bad thing, but rather the reality of a growing company. -Corporate partners can sometime roll out new initiatives that seem rushed.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Do Not Come In Expecting Opportunity Growth From The Ground Up,2.0,"Dec 20, 2019",A fast paced environment with little down time. A workplace with many goals to achieve and to track with a workplace balance that is exceptional.,"Field employees are rarely given their chance to move forward in this company causing them to lose internal talent. A talent drain with field employees has been extensive across the board with few high performers, causing the company to charge far more than the market value of units and goods to make up for the talent drain of their field employees. The only reason it's top 90 of 100 companies in the US on Glassdoor, is that it asks its employees to review the company positively in exchange for gift card chances. I would not recommend this job to friends or family members as they over manage their expectations of employees and pay below the industry average. For an example if your slightly overweight, you will be looked down upon and be told that you need to meet the company image. You can take your complaint to HR but they will do nothing if you have nothing in writing. If you get too old, in a corporate position, they try to push you out even if you perform to a high standard, which is around 50. They'll hire district managers that cause multi million dollar class action lawsuits and fire an entire district worth of employees without just cause but keep them in line to be senior district managers. Any other workplace would remove these people but Extra Space Storage embraces them.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Love It Here!!,5.0,"Apr 24, 2023",The people I get to work with are the best! Everyone is so nice and helpful. I couldn't imagine a better work environment. I love that this company promotes from within so there are always so many opportunities to grow within the company.,I honestly don't have a bad thing to say regarding this company.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Love my job,5.0,"May 18, 2023",Company really cares about you as a person! They train until your comfortable and make training fun! Customer service rocks and they go extra mile for every customer!,I have not had any!,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Full-time,3.0,"May 8, 2023","Mostly great co-workers, not hard to request PTO, solid corporation.","Expected to sell their insurance (get dinged if you don't-but ""you aren't an ins salesperson"" and get reviews by hook or crook - but ""with integrity"". Don't discuss rate increases until the customer cusses you out and then don'et it escalate to hq.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Growing Company Who Cares About Their People,5.0,"May 8, 2023",Extra Space is committed to a positive Work/Life balance from the top down! There are areas to advance and continue to learn the industry. ESS is committed to the cultural compass and makes clear decisions with People in mind.,None to mention as of yet,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
poor management,2.0,"Aug 7, 2023",there are no pros working here,"poor management, no back up help, short staffed","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Aug 1, 2023","Scheduling, benefits, no nights, 401K, work/life balance.",There is not a current downside.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Love this company.,5.0,"Jul 17, 2023","There plenty of growth, the culture is one of the best.",Nothing the moment that I can think of,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extra Space is a great place to work,5.0,"Mar 22, 2023",The company values its employees by connecting with them at the local level to hear how processes and procedures in the work place are enhancing the work environmental experience. The diversity in the company enhances the culture to be free to feel inclusive as a team.,Would like to see more opportunities for local divisional area management to enhance in the Midwest area.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
great company to work for,5.0,"Mar 7, 2023","Fantastic, in-depth, training to build confidence and set clear job performance expectations. Committed to maintaining effective homelife/job balance. Good pay and benefits. Team members are dedicated and always happy to assist other assistant managers and managers.","Lots of day-in, day-out, cleaning of facility. Difficult to get Saturday's off. Have to handle disgruntled customers often. Pushed to contently get Google, Yelp, and Facebook reviews.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Jun 29, 2023",It's a team here...everyone helps everyone. The company is growing so fast.,The hours are LONG! I wish we closed @ 5:00PM M-F & Sat @ 1:00PM,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Jul 20, 2023","Community atmosphere, paths for promotions and guidance to get you there.",None it is a fabulous company,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Job,5.0,"Jul 13, 2023","work at your own pace, trusting upper management, meet interesting people, easy and well maintained job","not a lot of double coverage,","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work! Great benefits!,5.0,"May 31, 2023","these are some thing i like culture ,values, diversity,adaptation,excellence","need to pay employees mopre and give higher raises , dont give commitiuon fpor monthly revenue","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best review headline ever!!!,4.0,"Mar 31, 2023","Independent, Tenant interactions, Growing, Provides a needed service","Working alone most of the time, Too many areas of focus.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Run, don’t walk to a better company!",1.0,"Mar 25, 2023","Closed Sundays, possibility of living on site for free(mostly), freedom to plan your day as you choose in most cases.","Significantly under paid for all the duties expected, raises are minimal at best, growth opportunities are sparse (I had them, others did not do to lack of positions to “grow” in to), significantly understaffed- while somehow telling you you are over staffed, upper management refuses to face customer complaints unless a negative review had impacted the sites/districts KPIs, no such thing as positive feedback- only negative-across the board…. My favorite…forget finding a career here to retire with unless your upper management. ESS finds reasons to get rid of people, or chase them out, if you start to push back, or make too much money. Oh and the policy book changes regularly without notice or a date stamp so good luck! Also there’s cleaning doors, pulling weeds, painting, cleaning units, washing unit walls, spraying and knocking down spiders and bees, getting rid of mice, constantly sweeping, mopping, power scrubbing floors, cleaning elevators and the tracks, picking ip trash, emptying units, cutting locks, customer complaints, renting, bank runs, conference calls, late payment calls, new opportunity calls, obtaining 12 online reviews per month….. oh by yourself because your supposed to have a co-worker with you, but there is never another person but you. Soooooo run!!!!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
