title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Company at a cross roads,3.0,"May 24, 2012",I still believe there is a lot of potential at Iron Mountain depending on what the new CEOs vision is once Richard Reese steps down.,Business is changing and paper will someday no longer be as important. Reminds me of Polaroid before digital photography took off.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Ok , they offer drivers alot of overtime yet its hard to work around family and school time.",3.0,"Jul 4, 2012","Alot of overtime. , pay is 1.5 times after you reach 40 hours for that work pay week.",Overtime with weather heat can be too much at times. You are only off once you get all of your work done.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
WOW!! Didn't learn the lessons from the 2011 layoffs?,1.0,"Nov 8, 2013",There are none at Iron Mountain anymore... I was laid off in 2011 which turned out to be the best thing that ever happened to me!!,Everything has been outsourced and continues to be.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not so great experience,2.0,"Aug 14, 2014","Some very good people, very good at what they do and many have been with the firm long term, remote work option good as well, pay at industry rate","Lost in space, no management guidance, strategic direction uncertain, very political culture where few are focused on customer because they are jockeying for position",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Client Relationship Executive,3.0,"Jan 24, 2015","Company tries to do right by employees, even if they make a decision and it's not well received they attempt to change it to accommodate the employee population",Sales team are segmented out. Management is okay but . A lot of constant change and no room to advance.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
ok nothing special..,1.0,"Feb 22, 2018","Paychecks come on time every two weeks, and benefits are good.","Over worked and underpaid. Metric driven company that ask its employees to work 50-60 hours a week. No advancement in this company unless you sit in or near Boston near headquarters. Company is very political, and has a good old boy mentality. Records business is dying, focus is shifting towards data centers. CEO is out of touch with business. Layoffs yearly... You have been warned!",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good Work Place,4.0,"Mar 5, 2019",The people are great to work with and the food in the building is extremely affordable. Departments are somewhat silo'd and there isn't too much interaction between them. Overall company culture is great and the work/life balance is perfect.,"Again, silo'd departments and sometimes the days can feel stiff as an intern. It's hard for them to on-board you onto real projects if you're only there for a given amount of time.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Blah,2.0,"Nov 28, 2021",Co workers were all cool got along great meet new clients keeping good relationships with them,"No room for advancement, killed the good drivers with ALOT of work gave the lazy people nothing to do",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Favorites chosen by sr. management. Quite often credit for your hard work is taken by someone else.,3.0,"Jul 25, 2011","Pay is competitive, you do have the ability to work with great systems.","Lots of politics, can be very cut throat at the top.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not too happy working at Iron Mountain,1.0,"Sep 9, 2011",I enjoy working my co-workers. Iron Mountain provides me with a paycheck. Some good benefits.,"Many cons: 1) Poor leadership. Within the past year in Sacramento many managers and supervisors have come and gone (whether it be getting fired, quitting or getting demoted). The people at the top do not know how to choose the right leadership team. 2) No room for job advancement or growth. I know many people that I work with that want to learn more and try to better themselves so they could move up within the company but management only choose who they want, not based on job knowledge, skills or competence. They basically choose who they like so there is a lot of favoritism that goes on within the company. 3) Poor communication. Three employees recently got transferred to another Iron Mountain facility and there was no mention of it from management. There are so many questions...why did they get transferred, are we downsizing, are we losing business, who is going to get let go next? So much for open communication between upper management and employees. 4) Numbers.....that's all they care about. How many actions can you get in 8 hours? I know that performance is important for any company but employees are getting injured and many mistakes are happening because many of them are taking short cuts just to try to meet the company's daily quotas. Maybe the company should focus on something else..like giving the customer what they want (customer service at the company is not too good). I could probably list a few more cons but I think I'll stop here for now.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Nice people, good place, needs love",4.0,"Jun 4, 2012",Great place to work. People there are friendly and always willing to help. Good for someone just starting out. Management is very approachable. Department structures are consistently changing.,"Company likes to throw people ""in the deep end"" rather then continuously train. They only allow raises once a year. Department structures are consistently changing.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great People,3.0,"Mar 1, 2013",Great Product and service to offer the customer and a consultative approach to selling Great Benefits Ability to work independently,Too Many changes not really sure of the direction they want to take. Not really interested in servicing the small to medium size business Went to servicing customers via the phone.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Massive layoffs,3.0,"Jun 14, 2013",The company has fair to good pay. They have great incentives with perks and benefits. Located worldwide so you can transfer positions. There is a detailed corporate training program that helps you learn the organization.,The organization had some major downsizing and layoffs recently. The management team was weak after the layoffs; critical departments and customers suffered. The warehouses were not as organized for storage as they should have been.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Temporary Place to work,2.0,"Oct 22, 2014",The work environment is fast pace. You are always learning new things and dealing with challenges on the go.,"There is little to no career opportunities. With the way the record management/shredding industry is structured there is not any consistent stream of revenues. As a result, there are rarely any promotions or increase in pay checks. In addition, it results in employees having there career be stagnant and in decline.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Good work/life balance, pay could be better",4.0,"Nov 10, 2015","Work/life balance Good benefits (health insurance, dental, vision, 50% 401(k) match up to 5%) Colleagues are friendly and professional, whether at corporate office or in the field Business casual dress code","No great opportunities for advancement Under increased cost-cutting pressure resulting in fewer resources, more work for current employees without corresponding increase in pay Salaries are below market",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good company to work for,4.0,"Oct 22, 2016","Friendly work environment, open communication, generally transparent, well-defined roles and responsibilities, and good work culture. Would recommend this company, any location.","Work hours can be long sometimes and intense, work can become stressful - reason could be unpredictable market needs, but relay of information to ground staff can be delayed due to hierarchy, chain of command.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
It's about the culture!,5.0,"May 24, 2022","The culture at Iron Mountain is so special. People really care about one another, and the company values hold up year after year. I was impressed to hear that in Q1 2022, 49% of new hires were women.","It's a global company, and with Covid travel restrictions, we don't get to see our colleagues in other countries face to face as we might have pre-pandemic.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Avoid this pyramid scheme if you can.,1.0,"Sep 11, 2022",Stable hours and pay Decent amount of time off,"-Almost no room for advancement in this company. I say almost because there are a few people that do get promoted, however about 90% of hires are external. In the rare case someone DOES get promoted, it is usually not because of experience or skills but politics. Personality is more valuable than workmanship here. - My previous point is only valid when Iron Mountain actually keeps the job position when an employee leaves. It is becoming the trend over the last few years to dissolve the job position when someone leaves and divide the work load between the surrounding workers. -They have been trying to ""trim the fat"" from the entire company the last few years. This has resulted in the amount of workers decreasing to the point were it is getting difficult to complete all the work they want us to do. - The leadership team has downright comical ideas on how to increase profits. All they could come up with was buy more companies or make all our employees do more work for the same amount of pay. They have gotten lucky because covid has made rising prices profitable for Iron Mountain and other companies. -Iron Mountain absolutely refuses to listen to criticism or any negative feedback. If a conversation or email has any of this in it, the person will completely ignore you. Instead, they keep providing lip service and plan to do this for the foreseeable future. Be prepared to hear ""best in class"", ""industry leading"", and other positive phrases repeatedly without any proof. Want to talk to someone about low pay? Why Iron Mountain has competitive pay that is industry leading! No it does not. Stop being delusional. The higher up you go in Iron Mountain, they more ridiculous the lip service is. -Their entire middle management is full of some of the worst employees I have ever seen. Brown nosing, laziness, favoritism, and incompetence run rampant in this part of the company. I have yet to meet any individual in middle management that can lead effectively. Most of the time the front line workers have had to cover for them. -There is a huge disparity between corporate and front line. Nobody in corporate seems to notice this but it is very apparent to the front line workers. 1. Front line workers receive no bonuses while corporate does. 2. Only front like workers had their pay cut during covid. All managers, salaried employees, and executives received full pay. TOTALLY FAIR RIGHT? 3. Corporate employees have the option to work from home while front line workers do not. 4. Home/work balance only applies to corporate, front line workers are expected to be on call 24/7 in case of emergencies. 5. Front line workers are required to hit insanely high quotes while corporate sit in meetings all day. 6. Corporate employees get to travel and go to retreats abroad on the companies dime. -As per above, lower level employees are required to meet quotes every day. These are incredibly difficult to hit for most employees. In some buildings, they require you to be practically running the entire shift. This is just the beginning, most managers want you to go above and beyond. Why? The bonus of higher level employees is based off of revenue, which is directly related to how high the numbers are that the front line generate. -The buildings front line employees work in do not have air condition or heat. Expect to work in extreme heat or cold depending on where you live. - The company is trying really hard for zero injuries. They keep lecturing about safety all the time and it is really annoying. This is a completely unrealistic goal because the front line has to work in a very physical environment. Being required to move a few hundred boxes a day is going to take a toll on a persons body. Nothing you do will stop the wear and tear. -The culture at Iron Mountain seems more like a cult. They are constantly creating new phrases and sayings that are repeated daily by management. We have to watch new videos, training, and various other things to help reinforce the culture they want to create. The expectation is to go above and beyond for no real reason except that we love working at Iron Mountain. -People at Iron Mountain seem to have an inflated ego. Playing the blame game is pretty common. - For any position in this company, the pay is lower than what other companies will offer. If you happen to work in one of the hourly jobs at Iron Mountain, you will probably be living paycheck to paycheck. Do not expect to be able to afford expensive things like cars, houses, and vacations without a significant other. You cannot ask for a raise, they are only given on a set date. Even then, the raises are a complete and utter insult. On average, it is a couple of dimes, if you are lucky. I mean cents, not dollars here. That is not even close to covering the cost of inflation. -Because of the low pay and benefits, Iron Mountain has a really hard time attracting young and talented employees. Outside of the corporate offices, it is difficult to find someone with a college degree. It is probably even harder to find someone under the age of 30. This is a boomer company. -You cannot start at Iron Mountain and build a career. You are required to have all necessary skills and experience prior to starting your position at Iron Mountain. Throughout your term here, you will not gain anything valuable that you can leverage to get a higher position here or somewhere else. You most likely will be doing some boring and repetitive task. -You can be fired at any moment. Job security is not a thing here. You will hear, ""If you don't like it, leave"" and will be constantly told this by management. Welcome to the machine, cog.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great Company,4.0,"Jun 24, 2015","Benefits and pay is excellent. Very aggressive in growth strategy, and very, very customer focused then operationally and financial focused. They had a restructure in company organization with SEC recently which gave them a lot of tax benefits. Culture is good, but operations are spread out in densely in markets, requiring leadership to stay on the move to manager resources.",I really didn't see any Con's with them.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Underpay staff,3.0,"Apr 9, 2017",Flexibility to work from home and flexible work hours were a plus. Travel opportunities and a lot of different lines of business. Decent benefits but not outstanding.,Completely undervalue their employees. Could have specifically been that particular management but they take advantage of your working time and expect you to be responsive and available no matter the time or day. Not much opportunity for growth. Top heavy for sure.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
25 Years at Iron Mountain,5.0,"Nov 8, 2022",The people are great. I have built strong relationships with co-workers that feel like family. Iron Mountain cares about its employees. I have had many opportunities for advancement and new roles.,The pay could be better. Or atleast the bonuses. You stop receiving incentives for longevity after 21 years (extra vacation/additional annual bonus..ect). Group meetings/training for managers would also be inspiring.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Positive environment to work in!,4.0,"Feb 3, 2023","IRM is a great company to work for. Overall the interactions with other employees, managers and executives have been very positive. The company does a good job communicating their goals and values. The team I work with is very positive, supportive and hard working.",In some cases internal processes are not well defined and understanding the corporate structure can be a mystery.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Be wary of Favortisim,1.0,"Jun 25, 2010",Excellent opportunity to teach myself a new industry.,Senior Management promotes from within based on how much they like you rather than if you can do the job. Lack of training (I had to figure out how to do my job on my own) and ultimately they would rather stand behind a wrong decision then admit they were wrong.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Very political, watch your back",3.0,"Apr 11, 2011",Co-workers were a good group. Great location in downtown Boston,"Company is on the way down so management is thinning the herd. Never know when you're next on the chopping block. Everyone is keeping their head down, can't take chances.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Pay was great, Management trickery prevailed",1.0,"Nov 5, 2011","Telecomuting was an option, Gym falcilites (new), not much more than that.","No formal training (go home and snuggle up with a pdf) , Boston management show a professional front, but permeate Dr Hyde, Mr. Jeckle management style. Failure to communicate effectively ... plausible deniability The management appears to make decisions and achieve poor results, then fix then and pat themselves for a good job.... They shine away from how they got to the problem the first place....",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Iron Mountain Digital - Archipelago of companies rather than a continent,4.0,"Feb 2, 2014",Good people to collaborate with. Gained experience with different solutions. Cloud solutions with very physically secure data centers. Credibility with IT departments for its technical solutions.,Solutions from acquired companies not integrated or consolidated together. Different groups and niches with different perspectives. Was better working for Iron Mountain Digital before its spin-off of unit to Autonomy.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Loved my job until position eliminated,5.0,"Feb 24, 2014",Local management was terriffic. Good benefits and incentive programs.,The corporate programs which treated managers and supervisors all as if they were entry level employees. Micromanaged the employee appreciation process.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Disgusted!,2.0,"Jul 23, 2014","Great team players in the company, challenging decent pay and benefits.",Horrible management. GM totally clueless let people go and do not replace them. More work and less people all the time. Definitely do not value their employees or care about their opinions. Used to be a great place to work once upon a time.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
I prepped and scanned documents and old files for corporation to incorporate their files in an online filing system.,5.0,"Oct 13, 2014","Job was easy and fun and interesting, and the supervisor was very funny and fun to work with.",No challeneges sometimes you had to fast because of deadlines and accuracies was a given.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Director,3.0,"Apr 16, 2015",Iron Mountain attracts good dedicated people to the organization.,"Iron Mountain is not a friendly environment for women and minorities to rise through the ranks. And when women and minorities make it past the glass ceiling, their is no monitoring of the Company's VP leader's disbursement of salary, raises and stock options awards which results in a very uneven pay scale.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Fantastic atmosphere, great place to work!",5.0,"Mar 17, 2017","A very awesome culture, with nice people and great common areas Organized and clean operations A fun place to go to work everyday",Senior execs sometimes brought in from other companies instead of grown from within Sometimes communication between departments was slow,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Do not recommend Iron Mountain,2.0,"Jun 19, 2017","Great teammates; really good work; when CEO hired, looked promising. Good pay.","Churns people in and out constantly. Unfortunately, CEO cares about shareholders, not employees. Layoffs often. Work you to death.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
TERRIBLE company,1.0,"Jul 10, 2017",They did buy supplies for the warehouse.,"Does not reward hard work. Promoted unsafe work environment . Unethical, management was never honest with us I was lied to on numerous occasions including the day I was let go. Worked for Recall for three yrs in May 2016 was purchased by Iron Mountain. Was laid off June 2017. After our warehouse signed up to join union. Not enough to do was the reason given, only 3 employees in the warehouse. Kept one employee replaced rest with temps.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Best job I've had yet.,5.0,"Oct 15, 2017","Coworkers will grow on you, Great management, consistent work and hours, friendly HR, Relaxed atmosphere, great for young people as you can learn alot and they will help pay for school.",Layoffs can be sudden and merciless.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Don’t work for iron mountain,1.0,"Jun 11, 2018",You are able to work overtime,"- Out of 261 working days not to include the holidays you don’t get off or the weekend that you work You are only allowed 7 occurrences in a year. Iron mountain charges you an occurrence for calling in sick and you are actually sick, for arriving to work late due to an accident that you can’t control, for clocking in late @7:15 and work starts at 7:15 mind you the company gives you 10 min, but your boss doesn’t. They question your call in if your sick then text you when your sick to ask if you’re coming to work the next day. If you work as a driver they give you anywhere between 25-32 or more routes and then will add on a route that another driver failed or rather didn’t do instead of making them go back and do it... You can ask for leave and they can give it, but also take it back after approval or just tell you no because there are already 2 ppl off even though there are 15 or more guys working. It’s alll about their numbers and the $$$ they can get to fill their pockets. Oh and on the bonuses you get them every three months but it’s on the same check as your pay so your extra taxed. So if the bonus was 500.00 you’ll get somewhere close to 300.00 it that. Mind you the bonuses is based off of your superior performance. Oh and don’t have a death in the family out of town and you can get up to 5 days bereavement.. They will give you 2 and you use your time for the rest. Pay more and stop these 10 cent raises . This isn’t the 1/2 of the stuff they do.. It’s pretty on the outside, but the inside is a mess..",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Data Entry,2.0,"Dec 24, 2018","Calm environment, not taxing in project work or regular keying",The downsides are: Raises once a year! No advancement opportunity. Supervisors give no credit or advice to an employee. They ignore everyone.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great Place to Work - Long Career,5.0,"Apr 14, 2020",Smart and caring people who are passionate about the company. Great environment of collaboration and innovation. CEO has a strong vision and does a great job communicating to the wider organization. Opportunity to be entrepreneurial within an established industry leader.,"Sometimes people care too much, and become overly vested in their work.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Overwhelming Expectations,3.0,"May 30, 2022","Wonderful people, everyone is very helpful",Huge learning curve for complicated product and services offering. Way to much administrative work for sales role. Vacation benefits don't start acruing until you've been there 6 months.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Very political,2.0,"Feb 5, 2011",IM is a company with potential but it has never realized its potential. It has a lot of resources available.,"It is a very political comany that seems to reward ""yes"" people. IM is full of good managers but no leaders.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
A roller coaster,3.0,"May 14, 2012",At the time that I worked the compensation plan was great. People were happy and getting a long well.,After the restructured the compensation plan people started to leave and dislike each other.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not impressed,2.0,"Jun 9, 2016",Work life balance is decent.,"Current Supervisors and Coordinators are terrible. They are all friends and employees can't say anything for fear of losing their jobs. There is no room for advancement, they keep taking jobs away and employees are stuck where they are currently.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Outstanding,5.0,"Oct 15, 2016","Great benefits, outstanding opurtunities for growth (upper management). If one is fortunate enough to have a great upper management team, the sky is the limit.",Not good personnel matches on key upper management positions can prevent one from achieving their fullest potential.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Overall, I was treated very well.",3.0,"Nov 18, 2016","No shortage of work. Always busy. They have good medical, dental, vision, vacation, sick leave, 401k. Most of the people I worked with were really knowledgeable about things.",There were some really long days. Typically I worked about 55 hours per week. The way their bonus program works could be changed.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
They don't care about the little people.,3.0,"Nov 12, 2013",Air conditioning during the hot summer.,"Raises are ridiculous. They also like to dangle carrots that there will be promotions and more money, and it doesn't happen.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
This company sucks for the little man,1.0,"Aug 14, 2015",- Not many. - Set schedule at best. - No micro management,- No room for growth career wise - slave pay for repetitive labor - Ergonomics completely ignored in warehouse safety - Just a boring job - No labeling of warehouse areas. Difficult to navigate. - No actual training at all,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Overall A Decent Company To Work For,3.0,"Dec 21, 2015",Not a great deal of turn over. Immediate supervisors and co-workers have always been really great to work with.,Investors and those that sit on Wall Street seem to have become a bit to greedy.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Data Entry Specialist,1.0,"Oct 25, 2018","The schedule was nice, 4:45-1:15","There is favoritism, if you aren't Buddy buddy with a supervisor or manager, forget it. Oh, and speaking up for noting things that slows down production, nope.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Steer Clear,1.0,"Jun 24, 2020",The workers on the floor or out in the field are team players for the most part.,The pay scale is horrible and is now no longer payed out by performance. You are a drone to this company and nothing more. You will receive absolutely no reward for hard work and will not receive any merrit just more work! You are treated well until you say no or have a problem with the way the boss dictates things need to be set.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
A company stuck in the past,2.0,"Jul 6, 2020",Good quality of life Smart people,Unable to shift out of the legacy business of paper storage No stomach for innovation,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Glad it's over,1.0,"Mar 13, 2012",The company has great name recognition for your resume. It is a good stepping stone to other potential employment opportunities.,"Too much nepotism and cronyism is promotions. Many people in the highest positions have no idea what they are actually supposed to be doing, and the rest of the staff is covering for them. You will likely not have a different title than the one you get when you are first hired.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Sales Rep.,4.0,"Jun 4, 2015",Great group of people to work with!,"At the time I was there the training dept. was not the best, large turn over. They were still in the stage of development at the time and I'm sure all is in place now.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Accounting/Finance,4.0,"Oct 2, 2015","The pay and benefits were a little below average, but the work/life balance was much better than at companies of equal size. The work was steady and the business didn't change much, so the environment was steady and mostly calm","Without many special projects or new areas of the business to explore, the career path is somewhat capped with limited growth potential.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"Jan 10, 2016",Great place to work. Learning environment that makes room for creative thinking when approaching a opportunity. Lots of focus on the employee experience that makes for a better customer experience,The companies core business is in retreat. Lots of reorganization going on. Several large reductions in work force lately. next big challenge will be to fold in new acquisition.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Document custodian formerly BNY Mellon Bought by Iron Mountain,1.0,"Jan 14, 2020",None at all they are jerks,Their entire line of business,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Run by a bunch of narrow minded white men,1.0,"Dec 13, 2021",There are a number of smart people working on strategy and trying to bet better shareholder value.,"Unfortunately, the core business is run by a bunch of narrow-minded, old boy network white men where the group holds favorites",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Horrible,1.0,"Dec 30, 2021",Great pay is the only pro.,Management is horrible and seems that supervisors are always being fired and drivers keep quiting. If upper management needs someone to cut they will roll the dice and fire you in a heart beat. Also manager changes on a drop of a dime.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Seize the Opportunities,5.0,"Nov 8, 2022",Enormous opportunities for career growth if you are adaptable and willing to take on challenges and stretch yourself; Strong leaders who support their employees; people who live the corporate values everyday; commitment to diversity and inclusion;,Lots of change and you need to be flexible and adaptable which may not be for everyone;,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Still a great place to work,5.0,"Feb 2, 2023","I've been at the Mountain for 20 years and have seen lots of change in that time and would still recommend this as a great place to work! Great leadership, benefits and competitive pay, as well as, pride in what we do and how we make an impact on the world.",I can't think of anything.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Problems within management,1.0,"Jun 8, 2010",Good employees to work with. Decent benifits,"I can't speak for the other braches around the world so i will just talk about management in the elk grove and sacramento locations. At first i enjoyed working for the company. After about a year no one seem to care anymore, it was just another paycheck to them.The morale of the employees is at a all time low and management dont seem to care because issues were brought up on dozen of occassions, but nothing was done. Their only concern was to make the numbers so they can get a nice bonus every quarter. All that was done was employees getting terminated for speaking up. By far in the Sacramento and Elk Grove branch, they have the worst management team i ever work for. Besides the constant harrassment of management as well as the lies, employees are faced with favoritism. There is a circle within the company and if you are not within that circle you are basically screwed. Employees have lost their jobs from following what their superiors told them to do. I lost count how many time management have altered documents to make themselve look good. All it cost was an employee to lose his or her job. Another thing i honestly do not understand how some people got into their positions because these individuals seem to lack skills in their department. I guess the saying is true ""Do as i say and not as i do"" is the real motto of the company. There is no integrity within management, they are only concern about the well being and are willing to do anything for their own benifits. The company itself is a good company, just a few individuals in certain key positions that are destroying Iron Mountain.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
If you like making just enough to get by... then work here,3.0,"Mar 6, 2015",I do love the benefits here,"When it comes time for a raise they use presents, like 1 percent of you current salary. That's what I got after a year of work... 1 percent increase.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Need leadership training program, but stable future",4.0,"Oct 29, 2017",Good new hire training program; secure company with stable future,Need both technical and soft skills to excel at role (may not be clearly communicated in job postings); poor frontline leadership with lack of training in providing feedback and coaching to employees,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Stable Company,4.0,"Sep 3, 2021",For the most part the job is stable and there is consistent workload. Workload is manageable and goals are attainable.,"Not a lot of room for growth. Recognition is broadly based, so not a lot of individual bonuses for exceeding the overall group.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Sales Training,5.0,"Mar 23, 2016","Iron Mountain offers a very extensive, robust training program for their sales teams. Our teams also get all the resources they need to be successful (CRM, prospecting tools, etc.).",The new hire goes through the training courses at their convenience and timeline. You need to have that self discipline to go through the course in the time expected in order to be truly successful.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,1.0,"Jul 3, 2017","None, if you're a middle aged white man, the sky is the limit. I hope someone has the courage one day to litigate this company for their discriminatory practices promoting women.","I worked for this company for 7 years. What a waste of my life. Now when I apply to anything and try to use anyone from that company as a professional reference, it's against company policy for them to give references. Also if you work here please stop letting this company talk you out of voting in favor of a union.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
