title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Stay,1.0,"Apr 22, 2017",The guests; Majority of them are very nice and it feels good to share the Experience with them. The Pay is decent to good depends on the person.,"Almost EVERYTHING THERE IS A CON. POOR MANAGEMENT ( some needs training and some would be better off elsewhere in the Fast Food Industry) LACK OF COMMUNICATION, MEDIEVAL RULES ( make you feel less human, there is a write up for almost everything: Adults wearing pants with no pockets, and they told you is because staff tends to put their hands inside meanwhile a supervisor walking by with a baby Mohawk hair cut. Some of the female supervisors need to be dressed more appropriate to the company standard no sneakers or Huggs boots (maybe on a snow day) and show the guests that they CARE because they are asking us but they are not doing it. BASICALLY ALL THE COMPANY CARES ABOUT IS TAKING THE GUESTS MONEY. UNDER-STAFF you have a 120 mins waiting time and you expect one host to do 3 hosts jobs in return your TRIP ADVISOR reviews will not be what you expected it to be but then again you surprised with the results and Blamed the Hosts when you should have hired or scheduled more people. One more thing is sometime you have a host spending the entire day there from early on until closing 2 AM after when scientifically proven after 12 hours the human brain is totally disconnected and is just on ROBOTIC MODE. Then you have the nerve to tell the hosts not to sound like a robot. The Employee are not set up to SUCCEED, they are set up to fail. January weather forecast 9 degrees windshield in minus you have a guard out in front with all face covered totally ridiculous. FAMILY MEMBER WORKING IN MANAGEMENT AND COVERING FOR EACH OTHER.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Fantastic Year to Be an ESRT Employee,5.0,"Dec 9, 2019","In the past year, this company has truly taken huge strides in creating a happier, more enjoyable work environment for its employees. You can tell that management is listening and working to boost morale and company culture.",Weak 401k Match - this should be much better!,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great Company!,5.0,"Sep 21, 2017","The company is very supportive with their employees, upper management encourages and values employee feedback. When issues or concerns are brought to HR or upper management's attention-they are addressed.",Negativity among a few employees who don't realize that they are working for a good company and that you get what you put into it.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Fun and Easy Customer Service Position,4.0,"Feb 16, 2022","The work is simple and only stressful if you allow yourself to lose your patience. If you remember everyone is visiting to have a good time and your job is to add to their positive experience, than the job is rewarding!",Standing the entire shift. Little is done to make employees feel appreciated. No upward mobility.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good Company,4.0,"Jan 11, 2017",A forward-thinking company that challenges staff to learn and excel in their positions by giving them opportunities to enhance their skills. Interesting projects that keep the job exciting.,Senior management needs to be diversified. More flexibility.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great place to learn from the best and brightest in the industry,5.0,"Dec 2, 2021","Management rewards those who show grit, determination, and a constant desire to improve the results of their team. Plenty of opportunities to pitch in across multiple departments and learn new skills.",No vending machines in the break room.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Trust your employees,2.0,"Mar 4, 2021",Amazing opportunity to showcase a landmark building on the resume.,Micromanagement No trust in employee input Too much emphasis on unimportant things and not enough on what matters most,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Not thee best place to work,2.0,"Oct 17, 2015",This company has good benefits and can be a great company to work for of management changes.,"No organization, Horrible training, No professionalism in the office including HR",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Challenging to say least.,2.0,"Nov 11, 2021",Some great employees work very hard consistently.,Hr doesn't address the concerns of racism and toxic people when you go to them numerous times. But the truth always comes to light sooner or later.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great Place to Work!,5.0,"Dec 6, 2019",ESRT recognizes and rewards those who are positive contributors in delivering quality service to our tenants and guests. Great collaboration amongst teams/departments.,No downside. Those individuals that are negative need to get off the train!,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
You have been warned.,1.0,"Nov 9, 2020",I have no pros regarding this company. You will receive basic benefits and be expected to put work before your family and personal life. Your efforts will not be rewarded.,Very high turn around rate. Employee's are fired weekly. Everyone is living in fear of the Senior Management. This is a Shark Tank. You have been warned.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
.NET Software Developer / Programmer,5.0,"Aug 16, 2017","The culture is amazing. Everyone is friendly. When doing team work with my manager, putting our minds together, sky is the limit.","I made a hard attempt at finding one, and came up with absolutely nothing.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Definitely Recommend,5.0,"Jul 17, 2019",The first company where I have felt valued and appreciated. There is definitely room for growth as long as the work is put in.,The occasional work from home would be great.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
It has it's ups and downs,3.0,"Aug 19, 2021","great working with colleagues, benefits are great as well. Hours not so bad either.","This is an At Will Employment, some good people have come and gone. if you can tough it out, then this is the job for you.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Solid job. Great work life balance and excellent bonus and benefits.,4.0,"Jun 5, 2018",Decent pay solid work life balance and excellent annual bonus.,Rigid schedule (8:30am-5:30pm) as opposed to work from home and flexible office hours.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Unprofessional,1.0,"Aug 19, 2016",salary was ok the location great and the bonus fantastic some employees were nice,Management is horrible often felt bullied by manager belittled in front of fellow co-workers violated often wondered if I was working in seedy bar with all the yelling and the swearing going around by one particular person so glad I'm out of that hell hole,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Operations Supervisor,5.0,"Sep 12, 2016",Working with guests from all around the world; Being part of creating an experience for tourists,Long hours of operation; inconsistent scheduling; not much room for growth,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
,3.0,"Aug 17, 2017","A lot of good people, good culture, social and full of information. The CTO is awesome, willing to work with you and very social","Helpdesk manager is extremely knowledgable, but lacks management skills.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Porter/custodial,3.0,"Nov 15, 2022","Steady job union 32bj, excellent pay rates.","No growth there in desire field, more frequent friends without skills getting promoted.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great company if you work for a good team,4.0,"Aug 3, 2021",Senior management is pushing to incorporate to work-life values and culture. Competitive pay.,"However, it is still a cut throat work place.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
"Not what you know, but who you know.",1.0,"Jul 28, 2015",I cannot think of one.,Org-chart and work processes needed major overhaul. Funneling of work created overload. Didn't help that immediate supervisor was 'awarded' the title without any true experience.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
ESRT Review,3.0,"Jul 6, 2016","Great company name recognition, hours are normal, pleasant coworkers","srnior management not connected with broader employee base, only a few people make the actual decisions.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Best office space,5.0,"Dec 3, 2022",Access to the empire state building,NYC commute and parking prices,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
LOVE THIS COMPANY,5.0,"Dec 7, 2015",- Interesting and friendly people -,tantly evolving/improving culture - Encouragement from managers,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Not a place I would recommend,1.0,"Dec 1, 2016",Unfortunately I cannot think of any pros.,"Employee ideas do not matter, only the CEO's opinion and rules matter. Benefits are just ok. 401K is not even matched. Would not recommend this place to my worst enemy. When will people wake up? Any positive reviews on this company are coming from ""favorites.""",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Room for improvement,4.0,"May 22, 2022",Good benefits and pay for entry-level employees,"Lots of bureaucracy, lack of flexibility from management, no open feedback between employees and management",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great People! Big focus on ESG.,5.0,"Jul 27, 2021","great people, interesting work, foster development and career advancement","long hours, not as flexible as some companies",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Property Management Positions are the Worse,1.0,"Jul 1, 2016",There are no pros only the misleading promises they give you In order to come over and work for them.,They mislead you into believing how great the company is when really everybody is back stabbing everybody . No guidance,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
good leadership but slow,4.0,"Feb 9, 2021",leadership is very strong; company employees last long time,top down management approach; processes are a bit slow,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
esrt has new office,3.0,"May 3, 2018",it is a nice new office,open floor plan can be noisy,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good company,5.0,"Feb 14, 2021",Great environment to work in...great coworkers.,Covid...would have still been there but company was forced to do cutbacks.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great workplace,5.0,"Jan 9, 2017",Collaborative environment that fosters growth,- open work space gets loud,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
My Review,3.0,"Sep 5, 2021",Has some great individuals there who were a pleasure to work with.,There were no issues to report,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Admin,4.0,"Apr 22, 2021",great sense of direction; fair to employees,Better training and updating systems,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Nice corporate place to work,4.0,"Jul 23, 2022","Good work life balance , nice offices","Somewhat boring, older demographic of employees",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good company,4.0,"Apr 22, 2021",Diverse staff. Nice people. Great location,None to report at this time,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great experience,5.0,"Apr 11, 2021",Great coworkers lot to learn,Under pay for all the work,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Toxic,2.0,"Dec 2, 2022",Empire State Building association pro,"overworked, underpaid for hours, highly critical and not great",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Host,3.0,"Oct 2, 2020",Good pay and benefits and vacation,Management had a lot of favoritism.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Treat employees like door mats,1.0,"May 12, 2021",Working for a well known landmark building.,No respect for employees. They don't trust employees to do their jobs and feel the need to track the amount of hours worked.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
This place is awful.,1.0,"Nov 8, 2022",I wish I could say there was one.,"If you like being overworked, underpaid, and unappreciated this is the place for you.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Former employee,1.0,"Jan 21, 2021",No pros to working there,Unpleasant work environment not recomended,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good,4.0,"May 21, 2024",Great place to learn for fresher,Not that I am aware of,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Head Gy,5.0,"Sep 26, 2018",Pros is giid for life,Cons are bad for health,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
