title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
It was a great learning experience while in school.,3.0,"Oct 1, 2014","Working environment is great, like a tight-knit family",not much room for advancement,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Work review,4.0,"Jan 20, 2021",Great work environment and great work environment,Can get slow and boring on some days at some hours.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
"Great job, awesome vibe",5.0,"Jan 14, 2022","Pay, flexibility, communication, family environment",Strict goals you have to meet that aren’t always doable.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
CSR at tanger,5.0,"Oct 17, 2018","lots of hours, attentive management, good for college","lack of traffic, need to hit goals",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great company to work for,4.0,"Oct 22, 2020",Well managed with a great friendly atmosphere.,Too many layers to get things done.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great college job,4.0,"Aug 17, 2016","Flexible work hours, office environment",Low pay and seasonal events,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Good job,5.0,"Sep 21, 2021","Close, good pay, good first job","Slow during school season, not bad on weekends",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great Management,5.0,"Oct 16, 2019","hour/day flexibility, management support, positive work place environment",short hours-when business is slow,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Good place,3.0,"Sep 12, 2020",Good place to work nice people,The work is hard Be good Co workers,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Company Review,3.0,"Apr 29, 2022",Learned a lot in my time there.,Management was lacking - attitudes were strong,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
