title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
"Small company, big scale!",5.0,"Sep 20, 2022","Personal attention, collaboration, opportunity to grow and work cross funtionally","No parenthood leave beyond FMLA, small scale means less positions for promotion, no ESPP match",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great company,5.0,"Oct 2, 2020","Excellent leadership, beautiful work space, supportive work-life balance culture, family oriented, and rich benefits package.",No cons. Federal Realty and its leaders are top notch in all aspects.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Wonderful company to work for. Flat organizational structure.,4.0,"Nov 30, 2013",Fantastic mentorship of younger staff members and future stars.,"Compensation a bit below market, but opportunities for growth outweigh this con.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Construction Manager,4.0,"Jan 30, 2017",Stable Growth and Corporate Strategies that command significant market share and development.,truction Manager,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
A great place,5.0,"Feb 21, 2022","Professional, laid back but active and friendly environment. Great higher and low management!","Low pay for all responsibilities, not fully accommodating physical settings.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Wonderful place to work,3.0,"Nov 5, 2022",Some of the pros were my coworkers and the relationships I built,some of the cons would be the excessive amount of pressure,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Good intro into Commercial Real Estate,3.0,"Aug 6, 2015",Easy day to day tasks,Not much room for advancement,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Listens to employees,5.0,"Oct 5, 2020","Benefits, pay, and great working atmosphere.",None in the year I have been here.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great Company,4.0,"Nov 30, 2018","Excellent benefits, great location, parking and next to the T station!",a lot of the software programs are dated,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Positive experience,5.0,"Feb 16, 2017","- competitive salary
- amicable co-workers","- end of quarter is hectic
- not a lot of room for advancement",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Good company to work for!,4.0,"Aug 30, 2017","Family friendly company, peaceful work environment.",None that I can think of.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great Company,5.0,"Apr 26, 2019",Tremendous support team. Great Benefits,There are no down side to working with this company.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
FRIT,3.0,"Apr 5, 2022","Beat in class properties, great bonus if your in a senior position",Lack of Diversity for people of color,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Amazing Employer/Work Environment,5.0,"Oct 1, 2020","fairly treats employees, good pay, great benefits",none that I have yet come across,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great Company,4.0,"Jan 2, 2021","Advancement Opportunities, growth, online learning tools",little to no onboard training for programs and systems,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Director,5.0,"Jan 11, 2016",Great company; great product; great people.,Too many meetings that interfered with productivity.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Infrastructure,2.0,"Jan 16, 2023",Seems like a good platform.,"Unreliable infrastucture,to big to fast.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Good Company,4.0,"Oct 31, 2022","Great work environment, management is good",Not a lot of room advancement,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Marketing,5.0,"Jan 16, 2021",Great company to work for,Old school mentality in the office,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Mid level,1.0,"Sep 21, 2017",Large Company with relatively good benefits,"Low salaried compared to other companies, disorganization, poor management choices, little assistance from HR, low employee morale, constant reorganization,",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
None,1.0,"Sep 4, 2020",I got to various with various teams,I am so glad that I left this company,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
"Good for shareholders, bad for employees.",2.0,"May 5, 2024","Mostly nice people, good stock performance.","FRIT openly admits that they ask for very high performance from their employees while paying less than competitors. In other words, employees are overworked and underpaid. But that's essential for them to maintain their competitive advantage as the REIT with the longest record of annual dividend rate increases. They will do whatever it takes to hold onto that record, including laying off employees when the workload actually calls for additional hires. Most jobs with FRIT are not secure, especially in the current market. They are also transparent about their expectations that you perform the duties of a higher position before getting a promotion or raise. FRIT expects you to prove you can do the work first to earn that higher title and pay. However, they tend to take advantage of this and let employees continue to do extra work without giving them that promotion. They're walking a fine line with the legality of this practice, but they always come up with excuses to make it seem legitimate and justified. Shareholders can feel pretty secure about their investment choice. Employees should recognize that they'll never be prioritized and find a workplace that can provide them with a better environment. One problem with the workload at FRIT is a major lack of systems. Their business processes have not grown as fast as their portfolio. They operate with outdated and inefficient methods and their offices/teams are disconnected from each other. This leaves employees too overwhelmed with tedious daily tasks to achieve any kind of innovation. The management says they're open to new ideas but they do not foster an environment that allows for developing new methods, trying things that could prove unsuccessful, or time available to review any recommendations. Those who do try to focus on innovation don't last long with FRIT. FRIT does have good people; Many smart business people who mean well and executives who are actually approachable. They have lots of loyal employees who stick around because they remember how good things were when it was a smaller company (or they just don't have the time/initiative to find a new job). Unfortunately, the good intentions of FRIT don't translate to creating a good work environment. I would not recommend working at FRIT.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
"Solid performance, but horrible employee retention and moral.",2.0,"May 7, 2010","REIT understands its bottom line and is focused on results. Could be a fantastic company to work for if the firm intelligently communicated and invested in its employees. Unfortunately, this is its achilles heel.","Disfunctional interoffice communication. Poor training. Horrendous employee retention rate. While sr. mgt. is great at attaining company directives, little effort is invested in cultivating or motivating performing talent. Many talented individuals leave due to the firm's inability to communicate honestly in a forthright manner. Although senior mgt is for the most part talented, certain key roles are currently posted by ""pretenders"". A solid firm should be able to recognize such liabilities and root them out.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
A well run Retail REIT,4.0,"Mar 3, 2010",Great opportunity to really understand a well run Retail REIT. Employees and colleagues are professional and respectful of one another.,"The management style from the top down is one that is focused on results more than people. In this economy, the company is less of a risk taker than it has been in the past, which is good for shareholders and probably good for long term stability, but hard on the people who are working there.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
The company does excellent work but demands a lot from its employees and rewards high achievers.,4.0,"Oct 15, 2011","Pays well, smart management, good benefits, good growth opportunities. It's a good place to work for ambitious, hard-working individuals, who are team players and are prepared to work a lot.","This is not specific to this company, but it has a sink or swim mentality. If you're not excellent you might be summarily terminated - but that's not surprising.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
