title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
"SALES--Environment varies from Plant to Plant....Be very careful in Shreveport, LA.",3.0,"Jun 4, 2015","Team environment is strong, so must be a team player. Pay can be very good, but you have to learn how to play the game and be patient. It may take a couple/ few years to really get how things work, but it can be rewarding none the less while you're battling through the attrition. Training and freedom to sell is provided, then you better prove you can produce. However, you also have enough freedom to hang yourself. If you're not self-motivated then don't waste your time or the company's time. Overall, good family environment on the local level.","As mentioned, the office environment varies from for each Lamar plant. Your plant GM will control all, so be sure you are comfortable working closely with that person. During interview process, ask many questions about the things that are important to you. Many promises will be made. Consider them carefully and ask specific detail-oriented questions. You will experience favoritism, but if you produce, that can be to your benefit. Lastly, Lamar will protect their General Managers so be prepared for that. Poor behavior, bad business (unethical) practices and a bully mentality are just a few of the Cons experienced in my plant. If you can take it, then you can make it. However, it is unfortunate the impact that it has on the community. Regional and HR will let this behavior continue, so be careful.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Good company with bad management.,3.0,"Feb 16, 2014",It's a big corporation with a small business feel. Offices all over the US so you can work virtually anywhere. Decent pay and benefits.,"Micromanaged to death. Managers are afraid to make decisions without higher approval. A lot of threatening to be fired if a mistake is made. A Feel of you have to watch your own back because the next person will "" throw you under the bus "".",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Their Training and management is trash,2.0,"May 30, 2021",The money was good enough.,"The management was terrible. They wont give you a chance, they expect you to learn everything in 2 weeks with very minimal and inadequate training. they basically had me watching tons of youtube videos and the sales manger micromanaging my every move. it had me feeling I wasn't enough but soon realized they wanted me to just give them every waking moment.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Unfortunate that a company with such potential for success is an internal failure,2.0,"Feb 21, 2023","If given the territory promised upon hire as well as the pay scale there is great potential for amazing income. Make sure that you get this signed off on by management prior to employment acceptance. If you are fortunate enough to be in an area with a dedicated GM you will thrive. Otherwise , you may get GM who has a beverage in their hand by 5:00.","Taking customers away that you worked very hard for and giving to the house account pending if the house account is behind on the monthly budget. Management taking budget number from an AE to make the house account budget for the month. Holding onto credits and making the AE look bad. Pending on the location you may have a GM who does not work 8 hours a day but expects the AE to work 10-12 hours+ a day. Bad management will cause pure chaos at Lamar as they do not know how to create a successful environment and will run an AE into the ground with useless tasks. They will make you drive hours out of your way for a 30-minute meeting that they are not prepared for, and it will take you hours to get back to your territory and then additional hours home to ensure your days are wasted each week. This WILL ABSOLUTELY ensure failure for the AE. This will fall on the AE and not management as they will be sure to place blame to upper management on the AE. If you are in an area that has good management do not leave, you are quite fortunate!!",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
"Good Company, Bad experience **Location has been changed, as I don't want my identity revealed in my small town**",3.0,"May 28, 2013","Part Salary/Part Comission, Great benefits, comission structure works well if you have encouraging management. Loved the company, wish I could have been trained under someone different, I think I would probably still be there if I had been.","Management drove me away, there was yelling and disrespect in my local office from the management.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Mostly Great,3.0,"Nov 5, 2021","Relaxed work environment, generally positive people","My manager was very micromanaging and never seemed to gain any trust that his employees would do their jobs if they were working remotely. Overheard several racist, homophobic, and transphobic conversations that made me feel very uncomfortable.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Good Old Boys Club,4.0,"Aug 27, 2022",Corporate has a great environment. Pay is above average for market.,"Women are set up for failure. Men are respected more so. Definitely selling in a “man’s world” and have been told so. Management poorly trained. Actually, not trained at all. Toxic office environment. Females reps have been the lowest paid for years in plant, not given equal opportunities.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Sales Manager,3.0,"Aug 7, 2017",Lots of ability to affect change with the autonomy in the different plants. Lots of collaboration and growth available only if you're willing to relocate though.,Lamar's plant level autonomy creates a situation in which there is no consistent set of rules. This creates chaos so employees are constantly disgruntled. Their structure really needs improvement. TRAINING is lacking in every way!,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
"Great Company, little pay",4.0,"Jul 19, 2016",The people are amazing. I loved everyone I worked with and the company culture is like no other. You will never find a more fun and relaxed work enviornment. Work-life balance is awesome unless you are a sales rep. Great benefits.,The pay is very low and not competitive at all. No defined job hierarcy for current employees to strive for. Management could be better but again the people are what make this job.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Installer,3.0,"May 5, 2017","Good Benefits, some good people to work with most of the time",Doesn't pay very well. Everyone gets the same raise even if you sit on your butt or work you tail off. No incentive to go above and beyond or take on more responsibility.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Title,3.0,"Jul 22, 2015",Nice people. Fun and friendly environment. Quite a bit of freedom over design ideas and concepts. Pretty good stock options available after 1 year.,Unless you are in sales there is no way to effectively increase your pay or to advance in the company. You will be asked to take on more and more responsibility and often even a second job title and responsibilities with very little monetary compensation for the extra work load and stress.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Good company,4.0,"Jul 6, 2021",Flexibility Good commission Corporate is there to support sales force,"This is a draw+commission micromanagement, which is really annoying when you are on a draw. Other media is just way more viable, like digital advertising. Customers want metrics and data for results driven campaigns and outdoor advertising can’t do that.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Bill Poster,4.0,"Jun 29, 2015",Always something different and very physical and hands on work to keep you in shape. Very exhilarating to work at elevated heights on a daily basis. And possibility for pay advancement based on how you want to pursue it. Off at 2:30 most everyday.,Some boards are sketchy and poorly maintained. Pay doesn't match up with work load. Management bends rules to benefit them but punishes you when it doesn't matter to them.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Office Manager,4.0,"Aug 12, 2015","Some autonomy in the individual plants, must have Good GM for this to work.... Decent support from Corporate office. Decent pay, good benefit options. Great hours! Love working with most everyone in our plant! Company as a whole cares about the community and the customer experience.",No place for advancement for certain positions. Don't feel as if Office Managers are very respected or valued in this company.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great Place to Work,5.0,"Jun 21, 2017","Lamar Outdoor is a great place to work. The work/life balance is incredible. Collaboration between corporate and the individual plants couldn't be better. It's a fun and innovative industry and I'm proud to be a part of it. If you work hard and put in the effort, the sky is the limit. Great benefits as well.","New hardware/software roll-outs could happen at less busy times of the year, but it's manageable.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Stay away. There are much better jobs out there.,1.0,"Nov 5, 2021",The only pro to the job is you spend most days in the field away from clueless management.,"When you give small people authority it goes to their head. Managers at the Collinsville, IL location are egotistical maniacs. Frequently throwing temper tantrums and do not conduct themselves in a professional manner. They bow down to any superiors but treats their employees like trash. They do not have the slightest idea of how a billboard is installed because they’ve never done it, yet somehow are in charge. Stay away from this company if you don’t want to be underpaid, disrespected, threatened, and lied to.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Sales Intern,4.0,"Feb 8, 2010",Nice people that were nice to work with Easy work and never really made me do too much Wanted to keep me on to work in sales,General Manager was not interested in anything People who were there for a long time felt they owned the place,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Fast pace environment and must be able to multi task.,3.0,"May 28, 2014",Getting out and meeting new people and then building relationships with them.,structure is not set up very well for bottom tier sales reps.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
"Good benefits, but overworked with no acknowledgement.",3.0,"Jul 4, 2014",Good benefits. Stock can be purchased at a discounted rate. In the right departments there is a good community feeling.,"Expected to work lots of overtime with no pay, no comp time, and no acknowledgement for having done so. Travel at a moments notice to anywhere the company decides is ""an emergency"" and for unknown durations.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Wonderful Place Helpful People,5.0,"Sep 10, 2018","The work environment is second to none, coworkers/superiors are extremely helpful and easy to communicate with. Lamar is all about a ""family"" attitude and it shows-- everyone I worked with was a pleasure to be around, sure everyone has off days but 9 times out of 10 I really enjoyed my time in the office.","coworkers may seem cliquish at first, but those walls are easy to break down if you are outgoing and personable.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
"Good company, weird culture in operations dept.",4.0,"May 1, 2016",Decent pay. They'll get you certifications. They have company parties at good restaurants. They supply the expensive things you need.,"Work at 3am. The foreman is a great worker but a horrible leader. You'll never get any advice from him, but he'll sure throw you under the bus if you make a mistake.",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great Office Environment - Good Pay,5.0,"May 2, 2018","Each Plant is it's own microcosm, so this is just one location. Great flexibility, large, quiet workspace. Coffee and other beverages provided. Lunch provided periodically.",istent hours and workload. Little to no expectation to work outside work hours.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Low pay for back breaking work.,3.0,"Mar 20, 2018",Lots of leeway. Good benefits. Steady hours. Paid holidays. Starts at ten vacations days and five sick days. Understanding management.,Dangerous situations. The pay is entirely too low for the conditions that we are put in on a daily basis. The management doesn’t appreciate,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
