title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Well Designed Organic Growth,4.0,"Mar 27, 2025","Great company to work for, top talent colleagues, world class operations, and phenomenal financial blueprint - recession proof!","Like any large org, over processed and too focused on top line revenue growth instead of being business growth driven. IRM does not partner well with business partners.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Survival,2.0,"Jun 27, 2025",money and clients are abundant,you aren’t just a saler,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Frustrating company with little regard for customers.,2.0,"Jun 16, 2025",Lots of good co workers.,Terrible customer support and predatory billing practices that result in disgruntled employees and customers.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Iron Mountain,3.0,"Jun 24, 2025","Easy job, but a bit redundant",Not enough pay for work load,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good Job,3.0,"Jun 18, 2025",Lots of great people work there,Corporate is cutting costs left and right. No overtime for some,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great Benefits - Solid company,4.0,"Jun 3, 2025",Great company to work for and they are moving in the right direction.,In office requirements mandate that you need to be in office a lot.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Operations Manager,5.0,"Apr 8, 2025","""Working here has taught me the importance of collaboration in achieving a common goal. No individual is more important than the team. When everyone is encouraged to share their suggestions, it leads to better decision-making.""","Lately, I’ve been finding it difficult to see a future filled with opportunity here. I'm hopeful for the chance to continue adding value as an individual contributor, where I can bring my strengths to the table and continue developing professionally.""",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not a bad company,4.0,"Jan 27, 2025",1. Remote Work 2. Market salary 3. Laid back work environment,"1. Politics and favoritism(IRM Vs X-Nielsen, EIT Vs Digital etc.) are rampant, with senior management mostly looking after their own interests. 2. Layoffs are a recurring issue, happening every year. 3. Promotions mainly happen within management, leaving technical employees undervalued. 4. EIT favors managers, but the technical expertise is lacking, and there are too many managers masking inefficiencies. Meanwhile, the Digital team is highly skilled but operates in a cutthroat, high-pressure environment.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not worth it,1.0,"May 18, 2025",Only Pro is Work from home.,"It's not worth it! There is too much bureaucracy. No one understands or has relevant product experience, moving into the product from no relevant experience. They don't analyze before jumping to conclusions. It's like, ""Oh! I think this should be a feature."" The engineering team dominates, doesn't follow the product process, and thinks of themselves as owning the company.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"Jun 9, 2025",Very easy job to do,Violent and management were horrible.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great Company,4.0,"May 6, 2025","Challenging, innovative, tries to create and maintain a positive culture",Sometimes they move a little too fast. Not sure if they've figured out how to pay women equally.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good Company,5.0,"May 4, 2025",Good Solid Company with lots of opportunity.,Highly Political needs to be more practical.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Nice environment,4.0,"Apr 30, 2025",- Flexibility - No micromanagement - Good coworkers and management teams,- Need to try to get a rise plenty times before getting it,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Very inhuman environment focus on financial results,2.0,"May 20, 2025",Good Compensation and benefits package,"Inhuman, decentralize environment, managers lack of soft skills",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Enjoy to work,5.0,"Apr 6, 2025","Job Stability: Iron Mountain is a well-established company with a long history, which can provide job security for its employees. Competitive Compensation: The company typically offers competitive salaries and benefits packages, including health insurance, retirement plans, and more.","""I'd like to say there were good managers in the group but there were none",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
