title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Enjoyed my time there,3.0,"May 25, 2017",Smart people. Interesting challenges. Good benefits. Philanthropic activities.,Elitist. Break down between front-office and back-office.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
very good company to work for,5.0,"Aug 10, 2018","Good working environment, good compensation, sick leave and vacation.",Very competitive and always work over time,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Highly rewarding role if work is your top priority and you excel at navigating office politics,4.0,"Dec 1, 2020","High pay, interesting deal opportunities, continuously steep learning curve","Politized environment, limited work/life balance, lack of mentorship","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Accounting Manager,4.0,"Dec 4, 2016","Great opportunities, compensation and benefits",Intense and demanding workload. It is easy to get burned out.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Consultant,4.0,"Dec 5, 2017",Good company. Some great advisors to work with,ultant,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Analyst,3.0,"Jan 10, 2018","Great people, positive workspace, a lot of room for growth, beautiful building in a great location","Very quiet office, everyone keeps to themselves which can be both good and bad","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Generous Company,4.0,"Apr 6, 2021","Modern offices, many amenities, great co-workers",More importance is placed on those working directly in the finance realm of the company. Support is sometimes seen as second class.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Good place to work -- high stress, but high rewards.",4.0,"Apr 30, 2013",Strong focus on integrity and accountability.,"Job stagnation, Burn-out. Extremely long working hours during parts of the year.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Poor work/life balance,2.0,"Jan 27, 2015",Good pay and lunch is provided,Lots of turnover. Terrible work/life balance.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Tech Group,5.0,"Jun 14, 2021",One of the best firm to work.,Have more of a career path for EA's,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
