title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Great place to build a career,5.0,"Feb 15, 2017","Promote from within, reward hard work, focus on culture",Certain teams handle a lot more work for less competitive pay,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Work Long hours,2.0,"Jun 17, 2022","Co-workers are great, but management left a lot to be desired","Favoritism. Management expected their employees to work until job is done, even if thats late in the evening. No work life balance at all",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Join the Team,5.0,"Apr 4, 2019","Culture, Benefits, Collaboration between teams, Busy","Management , Base pay is lower compared to other companies but they have RSU and 12% Bonus. Depending on manager little work/life balance.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
great benefits - if you have time to use them,3.0,"Sep 27, 2020","great benefits, growing company, dynamic industry","long hours and hard work are standard, goals and good intentions at the top level do not always filter down to the frontline employees",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Place,5.0,"Oct 14, 2021","Good people, good benefits, the profit sharing is a nice way to share company success","Can be clunky and corporate at times, but management at least does care about their employees",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Would work there again if you paid me triple!,1.0,"Sep 9, 2013",You get to see into the world of cell towers and how they work.,Horrible management in IT. Very immature and politically motivated. Training is non-existent and management is more interested in making technical requirements documents look pretty instead of being complete and useful.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good culture. Compensation low compared to market.,3.0,"Feb 29, 2016",Very dynamic business. Lots of different projects to work on. Highly visible roles with close interaction with senior level management.,Compensation is low compared to market,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Fine place to work,4.0,"Jul 16, 2017",ATC hires great people and does try to support them.,Management is sometimes out of touch with the realities of the rank and file.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Administartive,5.0,"Mar 28, 2018",Great culture Explosive growth domestically and internationally I have been promoted twice in less than 7 years,Nothing other than the growth experienced requires people working long hours,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great company but always promotes from outside despite what it says about to commitment to hiring from inside,4.0,"Sep 29, 2014",Greta growth and stock option,"no work llife balance, will run you into the ground",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Watch your back, no place for growth.",1.0,"Jan 22, 2015","Great pay, and the food was amazing.","Entry -level employees are treated like pawns, when not needed anymore they are quickly disposed of. The middle management of contractors is non existent,and has a bad attitude.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Pros and Cons,3.0,"Feb 4, 2016","Co-workers are great, make coming to work worthwhile.","Management is very negative, does not know how to retain or appreciate hard working employees. Workload can be extreme for amount of compensation provided.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Civil/Structural Engineer,2.0,"Feb 27, 2016",Exciting to be involved in an emerging market.,"The management, coworkers were not helpful. Wanted people to fail, so they could get rid of them.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Cares for its employees and invests in development,5.0,"Jan 23, 2018",Invests in employee development and professional growth,"Some bureaucracy, vertical growth inside company is limited",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Place To Work,5.0,"Jul 23, 2018",Amazing company with extremely bright & driven people who enjoy collaborating with each other to ensure all are successful.,I do not have any negative feedback,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good 9-5,3.0,"Oct 25, 2018","The hours were reasonable, workload manageable.","A lot of ""managers"". Have to play the game to get ahead there.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Extremely Toxic Workplace,2.0,"Apr 6, 2021","Great Pay, includes stock and bonus",Clandestine work culture/Bullying/Non Communicative/Secrets/ Backstabbing,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
overall,3.0,"Aug 7, 2012",very professional but..... (see cons) middle management good stock options growing company nice people overall OK,"interview very long process, way too long... not enough vacations... full package 3 weeks with sick time included.... limited health plan",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Director,3.0,"Sep 17, 2017","High Growth company, Exciting Industry, Fantastic performing stock, Compensation includes equity",Not a lot of formal mentoring and career development,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great work life balance,4.0,"Nov 15, 2017",company culture has improved greatly since I started here 3 years ago. The business is stable and there are great benefits and perks,Growth can be difficult and slow to make changes,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
High turnover rate,2.0,"Apr 9, 2018",Good benefits on earlier years,Too much favoritism and politics,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Aggressive management,3.0,"Sep 12, 2018",Growing company with decent benefits,Almost impossible to get promoted as people stay working there forever. The only way to get promoted is if someone retires.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Solid Company,4.0,"Jul 21, 2020","Good people, significant resources, a strong desire to get the job done.","Different organization do not work well together; business case interface model is antiquated, goals not aligned across groups. Lack of technical expertise.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good,4.0,"Oct 12, 2022",Great Company to work outside the corporate office.,Company to worried about what the outside public thinks of them. Starting to get involved with the woke agenda.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Horrible Management, Very Low Pay",1.0,"May 17, 2013","well, there are few good people","Horrible Management, Low Pay, Extremely discouraging Work Place",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
,3.0,"Nov 4, 2016",Good work/life balance. Comfortable work atmosphere,Poor compensation. They let good people leave rather than pay competitive salaries and replace them with more entry level people,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Well Run, High Performing Company",4.0,"Jan 15, 2020",- Well structured - Company consistently performs well against objectives and financial goals - Plenty of work to keep busy - Flexible work schedule,- Limited upward mobility - Little appreciation for employees’ contributions,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
